image_id,human_english,human_romanian,AI_english,AI_romanian
769276470376050688-3.jpg,RT @theoneiroi: Summer by @theoneiroi crew https://t.co/LaFXtPW1KU,Locu frumos,a body of water,un corp de apă
769276470376050688-4.jpg,RT @theoneiroi: Summer by @theoneiroi crew https://t.co/LaFXtPW1KU,"Libertate, natura, liniște, singurătate.",a plant growing on the edge of a cliff overlooking the ocean,o plantă care creşte pe marginea unei stânci cu vedere la ocean
769276482975858688-1.jpg,RT @EvaQueenBert: #PrettyBoys #Traficc in Greek @adamlambert in IG https://t.co/RCDB6vw1gB,Borea,adambert wearing sunglasses and a hat,Adambert poartă ochelari de soare şi o pălărie.
769276491356114944-1.jpg,Working on a special project with Root Catering this weekend... 🍽 #ROC #BoomtownTable https://t.co/0MdA1CrEaJ,"Acest loc, imi transmite o stare buna, relaxantă.",a large open area with tables and chairs,o suprafata mare deschisa cu mese si scaune
769276491368632320-1.jpg,RT @Nicholls7Mary: Last practice match @LilleshallNSC . #Rio2016 here we come. #supercharge @ParalympicsGB https://t.co/m7RKskEFjr,Echipa ,two men in wheelchairs playing a game of basketball,doi bărbaţi în scaune cu rotile jucând un joc de baschet
769276495550296064-1.jpg,RT @sadgirlkms: back 2 school shopping https://t.co/d2Z2jkM6tj,Cineva s-a razgandit si nu mai vrea sa moara. Asa ca a pus sicriul de vanzare. :))),a pile of wood and a sign for sale,un morman de lemn și un semn de vânzare
769276495567224832-1.jpg,Rye Brownies with Caramel and Sea Salt https://t.co/kvV7P92OWf https://t.co/B7Y3c4L3U8,Arata delicios. Dar din pacate are sare... Dulciurile nu trebuie sa fie sarate.,rye brownies with chocolate chips and sea salt,negrese de secară cu chips-uri de ciocolată și sare de mare
769276499757236225-1.jpg,RT @CarolinaIsabete: Today https://t.co/wXKrCyApMx,Sinistru mai ales in prima poza unde este si innorat. Cladirile parca stau sa pice.,two framed photographs on a wall with graffiti on them,două fotografii înrămate pe un perete cu graffiti pe ele
769276499757236225-2.jpg,RT @CarolinaIsabete: Today https://t.co/wXKrCyApMx,Prezentare galerie,four framed photographs on a wall in an art gallery,patru fotografii înrămate pe un perete într-o galerie de artă
769276499757236225-4.jpg,RT @CarolinaIsabete: Today https://t.co/wXKrCyApMx,Considerente de gândire ,a woman looking at a painting in an art gallery,o femeie care se uită la un tablou într-o galerie de artă
769276524902092801-1.jpg,"⚠️Severe Thunderstorm Warning: Colbert, Franklin – AL #alwx https://t.co/LRUIixz7qZ https://t.co/ndep5dB4F6",Localizare,a map of the area with orange highlighted areas,o hartă a zonei cu zone portocalii evidențiate
769277015631376384-1.jpg,Fisher-Price Custom Comfort Potty Training Seat https://t.co/lFS2jCbQ9O https://t.co/qW8q85MeBP,Un obiect foarte util intr-o familie unde sunt copii mici. ,a baby's potty chair with a green seat and a white lid,scaun olita unui copil cu un scaun verde și un capac alb
769277019829903360-1.jpg,"All-In-One Care Planning Resource, 3e by Swearingen RN, Pamela L. https://t.co/fnspsbORhZ https://t.co/oCJEpHZell",Încredere ,"all-in-one care planning resource, 3rd edition","Resursa de planificare a îngrijirii, ediţia a 3-a"
769277024045305856-1.jpg,"The Lichen Field Pant, a variation on our best selling Utility Pant, features an asymmetrical cargo pocket, reinfor… https://t.co/yGojfoZG5f",Model!,a man in a grey t - shirt and olive cargo pants,un bărbat într-o cămaşă gri şi pantaloni de marfă de măsline
769277065967247360-1.jpg,Here are 10 things we want from ModCloth’s Women’s Equality Day sale https://t.co/6VqGIX2hVm https://t.co/cmKAxjjXa8,MODA,four different images of women's clothing and accessories,patru imagini diferite ale hainelor și accesoriilor pentru femei
769277070161637378-1.jpg,throwback to Ysabelle at the ama's a few days ago https://t.co/614arBEVWN,Conferinta,a woman in a black leather dress walking down a red carpet,o femeie într-o rochie de piele neagră mergând pe un covor roşu
769277070182608896-1.jpg,"Wedgwood Cameo in Pewter Pendant- ""Josiah Wedgwood"" Blue Jasperware https://t.co/jhRNtHcYk9 https://t.co/LK7PbNnSBn",Insigna,a blue and white cameo pendant with a portrait of george washington,un pandantiv cameo albastru şi alb cu portretul lui George Washington
769277074351587328-1.jpg,RT @fairywiak: River Phoenix https://t.co/3z2o4qlsOp,meditatie,a young man with blonde hair and red sweater,un tanar cu par blond si pulover rosu
769277074376839168-3.jpg,"RT @UpdateJenner: Kylie, Jordyn, Anastasia and Justine for Kylie Cosmetics.Photographed by: Nick Saglimbeni. #JennerUpdates https://t.co/a…",Playboy,four women with long hair and purple lips,patru femei cu par lung si buze violet
769277107902046212-1.jpg,RT @UncleAdolf1: Robert DeQueero. Professional meatball impersonatorAutistic mamzer retardation. https://t.co/m9inrW5g2F,Fericire,a man with a smile on his face in a field,un om cu un zâmbet pe față într-un câmp
769277124695822336-1.jpg,RT @danie10: Experiment: Using GitHub to crowdsource open data resources https://t.co/LF6P6bBb8O https://t.co/MIaGNnnpkK,"Aceasta imagine ma duce cu gandul la o persoana deschisă, care se poate implica in mai multe domenii. Îmbina utilul cu placutul si are totul sub control.",a cartoon cat with a tablet and money,o pisică de desene animate cu o tabletă și bani
769277128894353409-1.jpg,"1969 Topps football card #26 Brian Bryon Piccolo,… https://t.co/AmTrbhJgtF Brian Bryon Piccolo, Chicago Bears PSA 4 https://t.co/prIk9nHzAm",Extaz ,1961 topps football card of jerry rice,1961 topps card de fotbal de orez Jerry
769277133101395969-1.jpg,When to let your toddler sleep with a blanket https://t.co/oiJqXD5au0 https://t.co/abAjoxkhhj,Fără griji,a baby sleeping on a white bed with a black and white striped blanket,un copil care doarme pe un pat alb cu o pătură dungată alb-negru
769277141452283904-1.jpg,RT @UN: Addressing climate change is up to everyone. Here's how you can do your part: https://t.co/uE8W7SyBk4 #GlobalGoals https://t.co/Cyj…,Un poster care ne-ar indruma sa fim vecini mai buni,level 3 neighborhood nice guy,nivel 3 cartier tip frumos
769277141460652032-1.jpg,RT @MerShawnaa: Yesterday's Swag: Boy Vibes💂🏾💙 https://t.co/gPKsTgRTmC,Noroc cu filtru’ de pe snap,an image of a woman wearing a hat with butterflies on it,o imagine a unei femei care poartă o pălărie cu fluturi pe ea
769277141460652032-2.jpg,RT @MerShawnaa: Yesterday's Swag: Boy Vibes💂🏾💙 https://t.co/gPKsTgRTmC,Club,quinne's new look is a must-see,Noul look al lui chinne este un must-see
769277158246211588-1.jpg,"RT @CLAPBACK2016: ""How are Harambe memes still popular?""Me: https://t.co/SEyZ1RXper",Bibizea,a gorilla wearing a baseball uniform is standing in front of a mirror,O gorilă care poartă o uniformă de baseball stă în faţa unei oglinzi.
769277187610533888-1.jpg,RT @51LateModels: #Oxford250: Justin Drake led the majority of @PASSSLM14 practice before dropping to second. Car now loaded up. https://t.…,Bolid de curse,a black and red race car in a garage,o maşină de curse neagră şi roşie într-un garaj
769277191783931904-1.jpg,RT @1Xtra: Set your eyes on the landlord of the manor live from #RandL16 👉  https://t.co/7B19D7rgMo https://t.co/N4PAthrcR9,MOTIVATIE,a man in a blue shirt is holding a microphone,Un bărbat într-o cămaşă albastră ţine un microfon.
769277191792238593-1.jpg,RT @AndyBiersackFan: Youth and whisky. https://t.co/0sRbCUHc3u,sex simbol,a man in a leather jacket and studded jewelry,un om într-o jachetă de piele și bijuterii studed
769277237938061312-1.jpg,GolfDigest : Patrick Reed is in CONTROL at Bethpage. Here's how he launches it high off th… https://t.co/ztwXSSVD0J https://t.co/sZom1afyDS,Poza ,a man in red shirt swinging a golf club,Un bărbat în cămaşă roşie care leagănă un club de golf.
769277250508324864-1.jpg,RT @orbithowell: i finally watched the video and can i just say. who asked https://t.co/mUqjwtUqDp,Fends,two young men laughing while sitting on a couch,doi tineri râzând în timp ce stăteau pe canapea
769277250529325060-1.jpg,Samoa 1949-1955  Mint/Used  Stamp Collection Scott Intl Album Pages https://t.co/MXiaeGIUUV https://t.co/eTZL5EwbSL,"colectie
",a book with stamps on it and a picture of a man,o carte cu timbre pe ea și o imagine a unui om
769277267289645056-1.jpg,Tru Optik launches OTT Data Cloud to bring segment targeting to connected TV https://t.co/tKwj9jf2A7 https://t.co/SpYvAOuph4,Reclama la un serviciu de streaming,cctv targeting with ott data cloud,vizarea cctv cu cloud de date ot
769277288273874945-1.jpg,RT @gede_prama: The honey of peace... https://t.co/w45WpLfhlg https://t.co/Iv7uI0lZra,RECLAMA,the honey of peace is available at the center,mierea păcii este disponibilă în centru
769277296662437888-1.jpg,RT @MyGirIStruggles: Quinn from Zoey 101 😳😍😍 when will this happen to me !?!?!? https://t.co/9mzFHP8sKt,Fotomodelul ,a woman in a short dress and high heels at the mtv music awards,o femeie într-o rochie scurtă și tocuri înalte la premiile de muzică mtv
769277317642330112-1.jpg,RT @HomeAdore: Island Lake by Lerman Construction Management Services | https://t.co/cHOPeRWYraPlease RT #architecture https://t.co/nO7pAp…,AMBIENT,a living room with a piano and a large painting,o camera de zi cu un pian si un tablou mare
769277351167426560-1.jpg,MAURIZIO PECORARO New Woman Rhinestones Statement Cascade Choker Necklace  https://t.co/dDnUeB6kAe https://t.co/QdDh6IVY10,Nu stiu ce e asta,a black and red necklace with beads and chains,un colier negru și roșu cu mărgele și lanțuri
769277363762978816-1.jpg,"L.A. City Council asks city attorney to draft ordinance to ban synthetic drug ""spice"" https://t.co/XdhtXfg6GY https://t.co/al8IYZZ0NT",Ajutor ,a man is being treated by firefighters on the ground,un om este tratat de pompieri pe teren
769277426685841408-1.jpg,"RT @BobG231: LTC Hal Moore (1965), Co. 1/7th Cav AC Bttn at battle of the Ia Drang Valley, VN. ""We Were Soldiers Once &amp; Young."" https://t.c…",Veteran,an older man in military uniform wearing a hat,un om mai în vârstă în uniformă militară purtând o pălărie
769277439272857600-1.jpg,Join my LIVE on #BIGOLIVE. https://t.co/LDqXFQQdCH https://t.co/hOe7UfgrtA,indian,four different pictures of a young man with his eyes closed,patru poze diferite ale unui tânăr cu ochii închişi
769277468612169729-1.jpg,RT @xFav_Characters: Arya Stark // Game of Thrones https://t.co/p9ZgKIUxYG,Secvența film,a woman holding a knife in her hand,o femeie care ţine un cuţit în mână
769277481216081920-1.jpg,The Jungle Book now added to #DVDNOW https://t.co/GBXyE6Msbk,o poveste a copilariei,the jungle book blu-ray,Cartea junglei blu-ray
769277489617199104-1.jpg,RT @omasoncharles: Paper in the Wind peeling back the lifespan of #autism.#PaperintheWind#IndieBookDiscoveryhttps://t.co/h2DDaM8fMd http…,Aceeptarea autismului s integrarea persoanelor care sufera  ,paper wind by clivia massey,Vânt de hârtie de Clivia Massey
769277510559404033-1.jpg,"RT @water_rangers: Out of the water testing with   @brilaprojects, our board member #swimdrinkfish https://t.co/YHNeFiu3C7 https://t.co/wEJ…",distractie,two women in a canoe,două femei într-o canoe
769277514778677248-1.jpg,"RT @2DopeBoyz: Listen to @iam_reason's ""Goal Digger"" w/ @JOEMOSESAOB &amp; @ARocSounds from his #Proof mixtape: https://t.co/YrlmL5YrR4 https:/…",deceptie,the proof - reason,dovada - motiv
769277523163246592-1.jpg,RT @KnutsfordNews: 'Cyclefest' set to bring something different to Knutsford as town marks Tour of Britain… https://t.co/G81qR2Wxmi https:/…,trei perosoane si o bicicleta galbena,a woman with red hair,o femeie cu parul rosu
769277531530858496-1.jpg,"RT @surreycricket: Welcome to Surrey CCC, Ollie Pope! (@olliepope1015). Played for Surrey since U9s and has signed a two year pro deal. htt…",Sport,"england's jonny bairstow hits a six during the t20 international cricket match between england and sri lanka at the sri lanka national stadium in colombo, sri lanka","Jonny Bairstow din Anglia loveşte un şase în timpul meciului internaţional de cricket t20 dintre Anglia şi Sri Lanka de la stadionul naţional SRI LANKA din Colombo, sri lanka"
769277560907784192-1.jpg,"#ebay #USA #Deals #1936 Hitachi 10"" Sliding Dual Compound Miter Saw w/Laser &amp; Stand C10FSH… https://t.co/VaKxhVpMVN https://t.co/4SWIMR49dT",instrumente de dulgherie,hitachi hs-1212-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-,hs-1212-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12-12
769277573473923073-1.jpg,RT @saratrump1: Hillary Clinton supporter Barbra Streisand mocks Donald Trump with Jimmy Fallon https://t.co/Bf0B2cJcaV https://t.co/xwvsmF…,"Actorie,",barbra streisand and donald trump,Barbra Streisand si Donald Trump
769277577693372416-1.jpg,$65 Cath Kidston  Mini Backpack Matt Coated Campus Travel Rose Floral  https://t.co/0ONBNqE1ld https://t.co/FZecFCbWla,Călătorie ,a blue floral backpack with a white flower pattern,un rucsac floral albastru cu un model de flori albe
769277581875040256-1.jpg,RT @jordanalvarez10: #NationalDogDay means I get to show off Oakley 🙂 everyone should have a goldendoodle on their time lines 🐶 https://t.c…,prieteni,a woman holding a dog in a parking lot,o femeie care ţine un câine într-o parcare
769277581875040256-2.jpg,RT @jordanalvarez10: #NationalDogDay means I get to show off Oakley 🙂 everyone should have a goldendoodle on their time lines 🐶 https://t.c…,Dragoste,a small dog with a collar on a bed,un caine mic cu un guler pe un pat
769277594457870336-1.jpg,RT @JUCOFFrenzy: Former (Cisco JC) JUCO Star QB @RichardLagow wins @HoosierFootball starting QB job #JUCOPRODUCT https://t.co/oTvpShoekc,Fotbal american,a football player in a red and white uniform is holding the ball,un jucător de fotbal într-o uniformă roșu și alb deține mingea
769277602829860864-1.jpg,"RT @emily_siu: Lavrov and Kerry give joint statement following 12 hours of ""productive and constructive"" marathon talks on Syria https://t.…",Conferinta de presa,a group of people standing at a podium,un grup de oameni care stau pe un podium
769277636417884164-1.jpg,"RT @AGcharts: Dangerous Woman - UK SalesThis Week: +1,600*Total: 58,200* https://t.co/RIwOTfkIGJ",PUTERE,ariana grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande -,ariana grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande - aria grande -
769277644777066496-1.jpg,How to brand you &amp; your #HomeBusiness using #ContentMarketing https://t.co/te4Qubj3qL https://t.co/Oc2qh4gwSi,marketing,a woman with a crown and the words content is king,o femeie cu o coroană şi cuvintele conţinut este rege
769277644789600256-1.jpg,RT @Cassidyblegh: Hey this was the sky this morning https://t.co/Ln7iP8WOpq,Peisaj frumos al naturii,a sunset over a parking lot with cars parked,un apus de soare peste o parcare cu masini parcate
769277648975630341-1.jpg,"RT @MikeElChingon: Does Wiz Khalifa, Gerardo Ortiz, &amp; Ana Bárbara live in the same house? https://t.co/KKVkyXqttQ",Videoclip muzical,a man in white pants and a pink shirt standing on a staircase,un bărbat în pantaloni albi şi o cămaşă roz stând pe o scară
769277648992219136-1.jpg,RT @OnTheSceneNY: Teddy Kobain (@TeddyKobain) pushes #TBT series on with “Short-N-Sweet” https://t.co/tvCAuDq5ez https://t.co/jaJxhyYm0G,Class,thursday kane - i short-n-sweet,Joi Kane - am scurt-n-dulce
769277649000599552-1.jpg,RT @NBCNightlyNews: Virginia TV station marks 1 yr since journalists were gunned down during live broadcast. https://t.co/mojyqqMelf https…,to be continued...,a man and woman are smiling for the camera,Un bărbat şi o femeie zâmbesc pentru cameră.
769277657372655616-1.jpg,RT @rt_yamaguchi: sleeping french fry https://t.co/QEIzI7DLRq,somnoros,a man with blonde hair is sleeping in a chair,Un bărbat cu părul blond doarme pe un scaun.
769277678352338944-1.jpg,Last day of vacation before my sister goes to school. 😪 https://t.co/pncCFkkUYi,Vacanță ,a family poses for a photo by the ocean,o familie prezintă pentru o fotografie de ocean
769277678352338944-2.jpg,Last day of vacation before my sister goes to school. 😪 https://t.co/pncCFkkUYi,suc organic din portocale,a person holding a bottle of orange juice,o persoană care deține o sticlă de suc de portocale
769277678352338944-4.jpg,Last day of vacation before my sister goes to school. 😪 https://t.co/pncCFkkUYi,Natura liniște,a pond with two koi fish swimming in it,un iaz cu doi peşti koi care înoată în el
769277690935336961-1.jpg,RT @nature_org: Condoms Filled with Chili Powder &amp; Firecrackers Teach Elephants to Stay Away https://t.co/Lhu0VmEwrT (@LiveScience) https:/…,Natura,a mother elephant and her baby elephant walking in the grass,o mamă elefant și elefantul ei copil de mers pe jos în iarbă
769277703518380033-1.jpg,#NationalDogDay say hi to Oscar!💕 https://t.co/2U1dMpesXC,Prieten al omului,a dog standing on a wooden deck,un câine care stă pe o punte de lemn
769277724493963264-1.jpg,RT @TheFilmStage: Harmony Korine to Go ‘Lolita’ With New Feature ‘Tampa’ https://t.co/aVD8Vh1rcj https://t.co/mmSmQTzYpn,nedumerire,a man with a beard and a pink shirt is standing,Un bărbat cu barbă şi o cămaşă roz stă în picioare.
769277728658853888-1.jpg,"""Rev your Engines"" and join us as a presenter Oct 26! #UTedChat, #sedck12, #washk12 https://t.co/FtYqvCvAeV https://t.co/wKoRJw6WIt",un sistem de cautare online,librarian the original search engine,bibliotecar motorul de căutare original
769277737068482560-1.jpg,RT @dstreetdance: Coach OG and Captains https://t.co/FqlPO9CABW,majorete,a group of women standing on a football field,un grup de femei care stau pe un teren de fotbal
769277741254402048-1.jpg,RT @SEIUArchivist: #NationalDogDay: This news clipping hangs in my cubicle at @ReutherLibrary. @unitehere Local 24 protest in #Detroit http…,Pare ca acei oameni se joaca cu cainele,a newspaper article about the unionized eagle,un articol de ziar despre acvila unionizată
769277753833168897-1.jpg,RT @JessicaBrookes_: I present to you Harley Quinn and The joker 💜💚 @Xbox @GTAonlineNews #gta5 #SuicideSquad 🎮 https://t.co/YVLJjy5Scd,Joc video,gta 5 online - the best cars to buy in gta 5,gta 5 online - cele mai bune masini de cumparat in gta 5
769277770597818369-1.jpg,PHOTO • Ally and Lauren performing in Tampa last night (via: @theriseofZayn)  https://t.co/U61eUuxG1n,Cântărețe,two women in black outfits are singing on stage,Două femei în haine negre cântă pe scenă.
769277770597818369-2.jpg,PHOTO • Ally and Lauren performing in Tampa last night (via: @theriseofZayn)  https://t.co/U61eUuxG1n,DRAGOSTE,"demi lovato performs at the world cup of soccer in rio de janeiro, rio de janeiro, rio de janeiro, rio de janeiro, rio de janeiro, rio de janeiro, rio de janeiro, rio de janeiro, rio de janeiro, rio de janeiro, rio de janeiro, rio de janeiro, rio de j","Demi Lovato interpretează la Cupa Mondială de fotbal în Rio de Janeiro, Rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro,rio de Janeiro"
769277795801366529-1.jpg,RT @TheBusinessDesk: Lifestyle: @LimeIndianRest crowned Best Restaurant in the East Midlands https://t.co/dvgopF2Zw4 https://t.co/ZYcAkbfj…,In spatele fiecarui om de succes se afla o femeie si mai de succes,a man and woman holding up an award,un bărbat şi o femeie ţinând un premiu
769277837719265280-1.jpg,RT @NinaNa47: Attention ! Urgent vote for Engin NOW and every 24 hours!!!! https://t.co/GKfQ4oHmmG …🔊🔊🔊 https://t.co/cafyUgJXtR,"Gânditor , abătut ",prabhas hd wallpapers,Prabhas hd tapet
769277871277867013-1.jpg,Men's Racing Green Grey Pinstripe Suit Jacket Blazer 42R SS5730 https://t.co/jp7Vbhf6oX https://t.co/7vCuy0TAYH,Eleganța ,a suit is displayed on a mannequin stand,un costum este afişat pe un suport manechin
769277883869167616-1.jpg,https://t.co/S3FeUovOMs Unisex Hot Womens mens USB Charger Luminous LED Lights Lace Recreational Shoes B https://t.co/OsaU5xB7s6,Reclama la o pereche de adidasi,a pair of red and black sneakers,o pereche de adidași roșii și negre
769277904840695808-1.jpg,"Park Avenue And 57th, 1954. Foto: Frank Larson   #blackandwhitephotography https://t.co/ss0Owre0Ss",poza alb negru ,a black and white photo of people walking down a street,o fotografie alb-negru de oameni de mers pe jos pe o stradă
769277921592745984-1.jpg,RT @lensculture: Liquid Mountains of Lake Erie—amazing displays of Mother Nature's power © Dave Sandford https://t.co/CAKt1F6ehf https://t.…,Magnific,a wave crashing over a rocky shore,un val care se prăbuşeşte peste un ţărm stâncos
769277938374053888-1.jpg,RT @BRUCKHEIMERJB: Just got back from a weekend in New Orleans to see my old friend @TomCruise and discuss a little Top Gun 2. https://t.co…,Actor renumit,two men in a room smiling for the camera,doi bărbaţi într-o cameră zâmbind pentru cameră
769277946779480064-2.jpg,RT @mattsmarais: tagged by @retrocaniff https://t.co/21OV63K3Gn,Prosteală,a man with his mouth open and a phone screen,un om cu gura deschisa si un ecran telefonic
769277946779480064-3.jpg,RT @mattsmarais: tagged by @retrocaniff https://t.co/21OV63K3Gn,Sistem iPhone,the iphone is showing the settings for the app,iphone-ul arată setările aplicației
769277950952964097-1.jpg,RT @SportsPaperInfo: My interactive infographic of North American sports venues by age is updated: https://t.co/43W93w4n8y https://t.co/lhs…,EVOLUTIE,a map of the usa with the number of sports,o hartă a SUA cu numărul de sport
769277988705828864-1.jpg,RT @TheSunFootball: EXCLUSIVE: Aston Villa flop is on a plane to Copenhagen to sign for Champions League side https://t.co/KToUDZ8r2k https…,Amuzant,a man in a suit stands on the sidelines of a soccer game,un om într-un costum stă pe margine de un joc de fotbal
769278018091003904-1.jpg,RT @5HonTour: Lauren on stage last night (via @theriseofZayn) #727TourTampa https://t.co/5clhZoFFIg,domnisoara,a woman with long black hair and red lipstick,o femeie cu părul lung negru şi ruj roşu
769278030644670464-1.jpg,DEALS #53 https://t.co/xbJaoiOoor Intel - 8-port SAS Controller RMS25CB080$491.40End Date: Sunday Aug-28-2016 5… https://t.co/Mch2oZ0w6W,Poza in detaliu la o placa grafica,intel ssd-i965-s2-m2-e8-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb,intel ssd-in965-s2-m2-e8-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb-m.2-x4-sata-2gb
769278034843099136-1.jpg,Gucci black L7.5 R7 leather horsebit loafer ankle boot shoe NEW ... - Bid on this now &gt; https://t.co/XNodtOPtEn https://t.co/kokx8QDRC7,Încălțăminte,a pair of black leather boots with metal buckles,o pereche de cizme din piele neagra cu catarame metalice
769278039058284545-1.jpg,#TweetmysongEDM Above &amp; Beyond have officially remixed Moby’s ‘Porcelain’ https://t.co/GVr5neMhzO #News #Followback https://t.co/QqAh3XoO8x,Distracție,two men in black shirts and glasses playing electronic music,doi bărbați în cămăși negre și ochelari de joc muzică electronică
769278064224182272-1.jpg,RT @Bipartisanism: JUST IN: Sarah Palin DUMPS ‘Friend’ Donald Trump In Front Of The Entire World (QUOTES) https://t.co/X1xkr9PQgj https://t…,regrete,sarah palin says she's 'not a victim' of the birther movement,"Sarah Palin spune că nu este ""o victimă"" a mișcării de naștere"
769278089373319168-1.jpg,RT @TheBucktList: Buy her what you wanna see her in https://t.co/WzDanHBoq3,Modă,victoria secret box,cutie secretă Victoria
769278093584457729-1.jpg,RT @Lauren_TCC: Our cover design for P. Larsson. Betoken is available on Amazon! https://t.co/QIWIPExRvC #IARTG https://t.co/ighSsRJKUA,"Ai carte, ai parte",betoken the shooting book cover,betoken coperta carte de fotografiere
769278244566605824-1.jpg,RT @NotableHistory: Dr. Seuss works on a drawing of The Grinch Who Stole Christmas. https://t.co/HIz3V4S10U,abilitate,a man in a suit is drawing on paper,Un bărbat în costum desenează pe hârtie.
769278257174876161-1.jpg,RT @ScottishSwim: ORDER OF PLAY for the 4 Nations/North Sea #WaterPolo Cup @asvabdn is here #4NationsWP16 https://t.co/ftSRfDZoHR https://t…,Water polo,a water polo player in the water with a ball,un jucător de polo de apă în apă cu o minge
769278261352357889-1.jpg,"https://t.co/H33tNZUEJG 🇳🇿 New Zealand, 🇿🇦 South Africa, 🇲�...  #eth #mex #nzl #rsa #economics https://t.co/FMHORcyGmX",Castigator de maraton ,a black and white photo of a man holding his hands up,o fotografie alb-negru a unui om care-şi ţine mâinile sus.
769278265542324225-1.jpg,RT @Shooters_Wife: MT @NRA: #2A Supporters: Contact your lawmakers and tell them to oppose any new gun control measures! https://t.co/p7LCV…,"Alertă, urgentă. Trebuie acționat acum, rapid. Vai, ce problemă au unii, că de fapt vor ei pistoale, deci este dezamăgitor acest mesaj. Incredibil.",nra urgent action alert,Alertă de acțiune urgentă nra
769278269724172288-1.jpg,Couch gag animation by Bill Plympton https://t.co/HykurOVmNu #thesimpsons #billplimpton #animation #fridaydelight https://t.co/1NVPG7nnkm,Sims,this sketchbook style simpsons for couch gag could be a story about billy pym,această schiță stil simpsons pentru canapea gag ar putea fi o poveste despre Billy Pym
769278278137880577-1.jpg,"3 keys for teaching people to long for the ""Open Sea"" of God's Word from @GHGuthrie https://t.co/YKBHyb5nA1 https://t.co/GOVh81Dvpm",Mare,a view of the ocean at dusk,vedere la ocean la amurg
769278286514024448-1.jpg,From Variety Furniture Howe Green Essex; Pair of Bowed Front Walnut Chest of Drawers c.1930 https://t.co/7Ozapq4U7v https://t.co/s9a4OKF3kz,"Doua mobiliere vechi care au un trecut istoric, zeci de ani. Si care in prezent ar trebui să fie valorificat.",a pair of antique wooden chest of drawers,o pereche de vechi piept din lemn de sertare
769278294923550720-1.jpg,Cape Coast Fishing Bay 70 x 100 cm Watercolor via @JK_Aggrey  https://t.co/Q4cEF0y4n8,"Un peisaj artistic
",a painting of boats docked at the beach,o pictură de bărci andocat la plajă
769278311675473921-1.jpg,RT @Snack_TimeFS: Fantasy Previews '16: NFC South - Atlanta #Falcons https://t.co/5lKVmGNJG6 #FF @SportsBlogRT @SportsArticleRT https://t.c…,Imagine din timpul unui meci de rugby,atlanta falcons wide receiver julio jones is the nfl's most valuable player,Atlanta șoim larg receptor Julio Jones este cel mai valoros jucător nfl
769278341048393730-1.jpg,Paige VanZant primed for UFC return after break on Dancing with the Stars https://t.co/nhDDS5Nura https://t.co/OUI7ltEd6H,"o persoana care se afla in mijlocul unui interviu/ asteapta un raspuns dupa participarea la un concurs.
",a woman with a ponytail is smiling at the camera,O femeie cu coadă de cal zâmbeşte la cameră.
769278370408501248-1.jpg,RT @bestofharley: Joker and Harley Club Scene fanart 💚💖 https://t.co/t6sf54wliw,Atasarea fata de o persoana cu un impact negativ asupra sa.,a cartoon drawing of a man and woman sitting on a couch,un desen animat cu un bărbat şi o femeie stând pe o canapea
